"id","flujos","sucursal"
2655,36.7225910482995,"G"
2656,42.3621688894703,"NG"
2657,43.527837701515,"NG"
2658,38.2567703726353,"NG"
2659,41.1150524932969,"NG"
2660,39.9796932851385,"G"
2661,38.2991555258789,"G"
2662,36.236225230446,"NG"
2663,36.9195505076512,"NG"
2664,42.4881758233312,"G"
2665,41.9081162222422,"G"
2666,37.2326572363035,"NG"
2667,43.4871534667015,"NG"
2668,40.0793882706072,"NG"
2669,37.1508345728002,"G"
2670,42.3537998688227,"G"
2671,39.6275387306601,"G"
2672,37.8384393842471,"G"
2673,37.9196105009743,"G"
2674,38.6624018367057,"G"
2675,40.7385548989465,"G"
2676,43.4543441445964,"G"
2677,37.7985349821986,"G"
2678,38.4162577063167,"G"
2679,40.4336482106608,"NG"
2680,41.8894894844386,"G"
2681,38.7823651011554,"G"
2682,47.0233079908977,"NG"
2683,42.0843977766236,"G"
2684,38.691346375933,"NG"
2685,38.2743373660292,"G"
2686,37.9998869389484,"G"
2687,38.1034682638461,"G"
2688,40.6352116026792,"NG"
2689,38.4241046081432,"NG"
2690,41.0199333018204,"G"
2691,35.2726416004951,"NG"
2692,41.9017917457784,"NG"
2693,36.2885748333125,"G"
2694,41.6265016580176,"G"
2695,43.9238329646882,"G"
2696,39.0001368430112,"G"
2697,42.3049454134399,"G"
2698,40.2647818044465,"G"
2699,38.3594420732692,"G"
2700,38.0150624544225,"NG"
2701,40.9233317759425,"NG"
2702,44.6101233963524,"G"
2703,40.7609403414233,"NG"
2704,41.591099885847,"NG"
2705,43.4677121176304,"NG"
2706,35.4096430775283,"G"
2707,35.7549503102432,"NG"
2708,39.2576828086449,"NG"
2709,40.5162297142104,"NG"
2710,34.6892184571474,"NG"
2711,42.7637613736323,"NG"
2712,40.5716094790239,"G"
2713,39.3193517361669,"NG"
2714,40.3769680666253,"NG"
2715,42.0070695503432,"G"
2716,40.8807678154499,"NG"
2717,36.8881107841372,"G"
2718,38.4741839586309,"NG"
2719,41.6251917571413,"G"
2720,39.3730121191778,"NG"
2721,39.4383302158329,"G"
2722,42.322687693779,"NG"
2723,38.7678439291597,"G"
2724,39.4726941755563,"NG"
2725,34.2915828066536,"G"
2726,40.2793508312293,"G"
2727,41.3023474694675,"G"
2728,42.2027720675968,"NG"
2729,38.6947259068544,"G"
2730,44.1214416856203,"G"
2731,38.3439654101018,"NG"
2732,42.9434294905933,"G"
2733,41.1564851328915,"NG"
2734,42.5529566033619,"NG"
2735,38.9476703009432,"G"
2736,37.0846492441644,"NG"
2737,40.5208621010963,"NG"
2738,37.8884660109893,"NG"
2739,40.6796582218786,"NG"
2740,40.0686727841288,"G"
2741,41.3062376819715,"G"
2742,37.7686818939624,"NG"
2743,41.2289862787928,"NG"
2744,38.6392430611078,"G"
2745,39.2818537170709,"NG"
2746,39.2262215690266,"NG"
2747,42.0539714900115,"NG"
2748,42.2048830938347,"G"
2749,42.874839058272,"G"
2750,39.8430959507472,"G"
2751,43.9620822716159,"NG"
2752,42.4605534118405,"G"
2753,38.2874859249296,"NG"
2754,37.177237780392,"NG"
2755,37.6369360458456,"G"
2756,41.7136346116391,"G"
2757,35.7248084485552,"G"
2758,42.63448649263,"NG"
2759,41.6305724609974,"G"
2760,38.4452771963158,"NG"
2761,42.5095022050706,"NG"
2762,41.2142917615725,"NG"
2763,38.1249546745325,"G"
2764,37.9876951317533,"NG"
2765,44.0007907591732,"G"
2766,35.5652937190043,"G"
2767,40.6592723100929,"NG"
2768,39.3535077859356,"G"
2769,40.1434959703842,"G"
2770,39.1343166430397,"NG"
2771,40.5561748084361,"NG"
2772,38.8127464410659,"NG"
2773,41.4477769208791,"G"
2774,40.8168463835276,"G"
2775,39.3747864721446,"G"
2776,37.4824194302713,"NG"
2777,35.9701299862657,"NG"
2778,37.4156923481788,"G"
2779,43.6519575955543,"NG"
2780,43.1817141777351,"G"
2781,40.7583019343848,"NG"
2782,45.3506963235442,"NG"
2783,41.9985456834655,"G"
2784,41.3943325191433,"G"
2785,44.3455296474437,"G"
2786,37.3591396728539,"G"
2787,40.5656926441521,"G"
2788,39.8846103769709,"NG"
2789,43.6599677155779,"NG"
2790,42.3064438022087,"G"
2791,41.6666286409875,"NG"
2792,42.0974011521061,"NG"
2793,41.974759672926,"NG"
2794,37.4792379667826,"G"
2795,39.3484740883457,"NG"
2796,39.7331121134693,"G"
2797,40.2189222593014,"G"
2798,40.7157424578804,"NG"
2799,39.1671079905953,"NG"
2800,42.8551740828893,"NG"
2801,40.2555983815385,"NG"
2802,41.5854420654925,"NG"
2803,39.5658034485696,"G"
2804,40.5348560475066,"NG"
2805,39.2266128658187,"G"
2806,41.3856607703837,"G"
2807,41.1719398117171,"NG"
2808,41.9472520141249,"NG"
2809,41.2708182378072,"NG"
2810,42.4339529323751,"NG"
2811,42.298173631372,"NG"
2812,33.641064345186,"G"
2813,40.3929465623577,"NG"
2814,41.0354911378924,"G"
2815,39.2618776744467,"G"
2816,37.9063671109495,"NG"
2817,38.5991681883545,"NG"
2818,38.0082601050046,"G"
2819,41.0121586446361,"NG"
2820,40.6308500837594,"G"
2821,40.9345285482081,"G"
2822,40.4403641671923,"NG"
2823,38.9038951829542,"G"
2824,41.8096594884006,"G"
2825,36.2907488094342,"G"
2826,40.9728108542243,"G"
2827,40.6774879463817,"G"
2828,40.8788090393652,"G"
2829,40.2052914484431,"G"
2830,32.7262597378347,"NG"
2831,38.9555682352754,"G"
2832,38.7596782668584,"NG"
2833,43.441692201665,"G"
2834,41.3217903108358,"NG"
2835,39.8444790507086,"G"
2836,41.4887531233958,"NG"
2837,35.3345056135437,"NG"
2838,41.3647955831753,"G"
2839,45.8613226218915,"G"
2840,39.5300538326797,"G"
2841,40.6768027408653,"G"
2842,39.6612499231513,"G"
2843,40.928571127176,"G"
2844,43.6339277277708,"G"
2845,38.3343358438439,"G"
2846,44.5577464047849,"G"
2847,42.7475877615473,"NG"
2848,42.013736393115,"NG"
2849,40.4537218552041,"NG"
2850,43.7769161936557,"NG"
2851,45.0173084268695,"G"
2852,38.3034996516425,"NG"
2853,40.4358427763454,"G"
2854,39.1730924745247,"NG"
2855,44.093032276904,"NG"
2856,37.2316797850747,"G"
2857,39.771206034253,"NG"
2858,32.3253025084274,"NG"
2859,42.6241062042368,"NG"
2860,39.7316350934522,"NG"
2861,38.9542655524304,"G"
2862,40.2490389679419,"NG"
2863,40.6458610367604,"NG"
2864,40.6425401717257,"G"
2865,39.3022483866565,"G"
2866,40.9898263332064,"NG"
2867,43.7574299560933,"NG"
2868,43.8223430636767,"G"
2869,37.1739522456889,"NG"
2870,42.1394096961603,"NG"
2871,38.7387191278801,"G"
2872,40.9984669332743,"NG"
2873,41.1332599092528,"NG"
2874,41.3810389805273,"G"
2875,42.3174894086269,"NG"
2876,39.3878793121076,"G"
2877,40.5897235303546,"NG"
2878,37.9649522355013,"NG"
2879,37.0892853848506,"NG"
2880,40.1298481547411,"G"
2881,38.0910000037399,"NG"
2882,39.9906789585998,"NG"
2883,37.222721263966,"G"
2884,35.4584334755799,"G"
2885,42.6834882978031,"G"
2886,40.5705752007684,"NG"
2887,40.2420092303369,"NG"
2888,39.7420157880439,"G"
2889,38.065515763753,"G"
2890,37.1237126021688,"G"
2891,38.5786503716012,"G"
2892,39.9770460354726,"NG"
2893,42.2220828925639,"G"
2894,43.87913202265,"NG"
2895,34.9293457080816,"NG"
2896,38.9101993699946,"NG"
2897,38.4013578282629,"NG"
2898,41.8350743821484,"NG"
2899,43.5454947240394,"G"
2900,42.4410767455991,"NG"
2901,34.2082784894143,"NG"
2902,37.5373397815778,"NG"
2903,39.5175664389126,"G"
2904,41.7054935746074,"G"
2905,42.0389232319967,"G"
2906,40.5148103261897,"NG"
2907,37.6163883088135,"G"
2908,41.1025392258457,"NG"
2909,41.847664642214,"NG"
2910,36.9150044133179,"NG"
2911,42.159318013179,"G"
2912,39.5129835449556,"NG"
2913,40.6705083671787,"G"
2914,39.9450191490185,"G"
2915,38.6010315261013,"NG"
2916,39.470436336589,"G"
2917,36.7310693290396,"G"
2918,41.1241310730896,"G"
2919,42.0781638352281,"G"
2920,37.9386341204925,"NG"
2921,42.5162092567937,"NG"
2922,38.4243336595062,"G"
2923,36.5219965857885,"G"
2924,42.7091276474485,"G"
2925,42.2309418560981,"G"
2926,42.6725324583055,"G"
2927,43.1330546520334,"NG"
2928,39.3875162774854,"NG"
2929,38.7817061733712,"G"
2930,44.959982369953,"NG"
2931,41.6529114904348,"NG"
2932,40.2190675233917,"G"
2933,38.4129768238471,"NG"
2934,38.5341879847277,"G"
2935,37.3582499696171,"NG"
2936,41.0382354488962,"G"
2937,42.35177894884,"NG"
2938,43.4005117876269,"G"
2939,37.2947914963307,"NG"
2940,38.5002943489711,"NG"
2941,39.4237134749799,"NG"
2942,40.6499296435854,"NG"
2943,35.811724467556,"G"
2944,39.9355256159866,"NG"
2945,40.4793787433857,"G"
2946,37.5709336593314,"NG"
2947,40.923588320481,"NG"
2948,49.0060142152712,"G"
2949,42.6205949856581,"NG"
2950,38.2720312890965,"G"
2951,36.1187849919716,"NG"
2952,37.2343704663449,"G"
2953,37.4559247299308,"G"
2954,41.8872892165792,"NG"
2955,39.1139198396931,"G"
2956,41.5273319660899,"G"
2957,40.5897654451871,"NG"
2958,42.0350392548382,"G"
2959,36.1913928096007,"NG"
2960,41.7362506090449,"G"
2961,33.7678452644263,"NG"
2962,41.534636915038,"NG"
2963,44.0021562553793,"G"
2964,38.0435778569082,"G"
2965,40.3910499968149,"NG"
2966,34.9909316925915,"NG"
2967,41.4464221754202,"G"
2968,39.7788994837587,"G"
2969,41.4768001170249,"NG"
2970,41.0720306549253,"G"
2971,43.2455176172783,"G"
2972,43.2192395784855,"G"
2973,39.1901531191598,"NG"
2974,41.2438573806454,"NG"
2975,38.375598514689,"NG"
2976,37.6220770570846,"NG"
2977,34.3740912608674,"NG"
2978,37.1721766492768,"G"
2979,37.8894847115876,"G"
2980,39.4162359592561,"G"
2981,39.2698568445164,"NG"
2982,38.2098054584439,"G"
2983,39.8201898722952,"G"
2984,39.1881801699564,"G"
2985,39.6320273326444,"G"
2986,38.0368383543676,"G"
2987,40.4788843913006,"G"
2988,36.8353301420604,"NG"
2989,37.582636325524,"G"
2990,42.0995680016738,"NG"
2991,43.1517774701714,"G"
2992,39.3884923669984,"NG"
2993,38.2157741038433,"NG"
2994,42.201510076619,"NG"
2995,38.0713151014348,"G"
2996,40.9718427284938,"NG"
2997,46.1461169866046,"G"
2998,41.2405857326701,"G"
2999,40.9816132711656,"G"
3000,40.3205557611154,"G"
3001,41.1929186462915,"NG"
3002,38.0867636530003,"G"
3003,36.7237183853425,"NG"
3004,41.9103549908299,"NG"
3005,40.1095921085454,"G"
3006,44.1151333519441,"G"
3007,37.3540571323497,"NG"
3008,39.9317152250416,"NG"
3009,37.5016270284078,"G"
3010,45.5522377163238,"NG"
3011,41.367301451459,"G"
3012,38.0816715240807,"G"
3013,36.6766684505088,"NG"
3014,42.9636333656375,"NG"
3015,37.3916919668868,"NG"
3016,40.4448543779703,"G"
3017,38.44573315924,"NG"
3018,39.659947404696,"G"
3019,38.5690817246569,"G"
3020,42.5660083282576,"NG"
3021,38.1408266759769,"G"
3022,44.5409024043748,"G"
3023,43.2127755753088,"G"
3024,40.3360317977023,"G"
3025,38.7704265100865,"NG"
3026,35.990715729148,"G"
3027,38.8613164605256,"G"
3028,42.4436329490397,"NG"
3029,38.3488819672031,"NG"
3030,41.0748798969272,"NG"
3031,40.1792216780551,"G"
3032,40.3256848063707,"NG"
3033,38.3021254070156,"NG"
3034,38.2418351323974,"NG"
3035,39.9691396878353,"NG"
3036,43.9483455619444,"G"
3037,44.2647450013054,"G"
3038,37.8704532361211,"G"
3039,40.1684097613521,"G"
3040,42.5682950451162,"G"
3041,41.2838215928967,"G"
3042,36.6124496726969,"G"
3043,38.4699126784462,"G"
3044,41.6795793386073,"G"
3045,39.3771204783631,"G"
3046,39.167368068077,"NG"
3047,39.4562688868935,"G"
3048,42.1880634068112,"G"
3049,39.6468339177918,"NG"
3050,44.1566803714291,"NG"
3051,37.196115798722,"G"
3052,39.3418606411979,"G"
3053,38.7220858791453,"G"
3054,39.8188751513891,"G"
3055,42.3969102356069,"NG"
3056,37.7503747344894,"NG"
3057,41.3459029501641,"G"
3058,40.3835639933592,"NG"
3059,39.704769083814,"G"
3060,39.2255861565531,"G"
3061,38.7734099828157,"G"
3062,43.4281674104577,"NG"
3063,38.6327585953584,"NG"
3064,43.1298709191656,"G"
3065,43.3090947727789,"G"
3066,37.4682619977879,"G"
3067,41.0641843493652,"NG"
3068,42.8558372208916,"G"
3069,40.7518140408695,"NG"
3070,39.8141821118229,"G"
3071,39.9675802375303,"NG"
3072,40.9310460409561,"G"
3073,41.3924838467387,"NG"
3074,43.4384914487366,"G"
3075,39.2637722902341,"G"
3076,43.4668391071419,"NG"
3077,40.3531701689805,"G"
3078,40.8265404247882,"NG"
3079,36.2078339627233,"G"
3080,39.5996877889407,"G"
3081,40.084463931283,"NG"
3082,36.1195626522853,"G"
3083,36.2548174588732,"NG"
3084,41.2481274863875,"NG"
3085,39.7819914252741,"G"
3086,37.2666763067169,"NG"
3087,39.6029278974786,"NG"
3088,36.6272122962611,"NG"
3089,39.8658108438252,"NG"
3090,39.8085111233708,"G"
3091,39.9256887051825,"NG"
3092,38.0694173626938,"NG"
3093,41.5455197520976,"NG"
3094,38.0824360982584,"G"
3095,39.9653108359459,"G"
3096,44.8415814725525,"NG"
3097,38.244158215648,"G"
3098,39.6463642163015,"NG"
3099,40.7674796455685,"NG"
3100,40.6435261788053,"NG"
3101,37.4532933360378,"NG"
3102,38.6643025663223,"NG"
3103,36.5391571608886,"NG"
3104,40.9961283278805,"G"
3105,41.682227737184,"NG"
3106,40.1577548333486,"NG"
3107,38.6423119923378,"G"
3108,41.3435287019516,"NG"
3109,40.5168822647177,"NG"
3110,37.2904337950518,"G"
3111,42.8637280356666,"NG"
3112,43.23683165849,"G"
3113,44.2423176422214,"NG"
3114,38.3832805711137,"G"
3115,38.7387852635383,"NG"
3116,42.7176189681331,"NG"
3117,43.7691952818856,"NG"
3118,39.6155681723571,"NG"
3119,38.3675042347298,"NG"
3120,41.1611233557061,"G"
3121,40.5924349965538,"NG"
3122,40.5852690352353,"NG"
3123,36.582398181363,"NG"
3124,39.6827455910713,"G"
3125,37.6811714671908,"NG"
3126,46.9048588076698,"NG"
3127,39.1492411611849,"G"
3128,40.9081734162172,"G"
3129,36.520433162001,"NG"
3130,36.8515385799814,"G"
3131,36.5419237729941,"G"
3132,39.3281688672021,"NG"
3133,39.2060575781214,"G"
3134,39.1481223344021,"G"
3135,38.9436613640038,"G"
3136,42.1414806799998,"G"
3137,39.4517435584281,"NG"
3138,42.5585344233686,"G"
3139,41.850897231068,"NG"
3140,38.2962111421247,"NG"
3141,40.9642259390768,"NG"
3142,38.0521821409556,"NG"
3143,42.4338887084244,"G"
3144,37.2329266376783,"G"
3145,44.9069998384338,"G"
3146,42.1156819596161,"NG"
3147,42.9220532804038,"NG"
3148,36.2041147818654,"NG"
3149,44.2132823549566,"G"
3150,37.7383122032749,"NG"
3151,41.3671290774403,"NG"
3152,38.6524203860927,"G"
3153,38.9620631932037,"NG"
3154,36.3034220378324,"G"
3155,39.8023782601259,"NG"
3156,38.2786238773512,"NG"
3157,38.5875336063386,"G"
3158,40.0279943968225,"NG"
3159,39.160868834029,"NG"
3160,41.0214402022888,"NG"
3161,45.9174220144204,"NG"
3162,42.6412292704759,"G"
3163,38.8262031690021,"NG"
3164,38.9908195041367,"NG"
3165,43.3118757813522,"G"
3166,41.2114691956219,"G"
3167,38.3834591974535,"G"
3168,42.5730244489344,"NG"
3169,37.9749276693085,"G"
3170,40.5486345203076,"G"
3171,38.3962448944021,"NG"
3172,36.2537561083207,"G"
3173,41.6968411856212,"G"
3174,35.5013341663964,"G"
3175,40.1632383096236,"NG"
3176,42.8173913642214,"G"
3177,41.4168943210258,"G"
3178,42.5012142051256,"NG"
3179,44.2848843968444,"NG"
3180,41.5793630257964,"G"
3181,44.5348666023721,"NG"
3182,41.9587294995881,"NG"
3183,43.0409534665101,"G"
3184,35.4328881385721,"NG"
3185,41.8188025590726,"G"
3186,39.8145605188125,"G"
3187,36.6630413415398,"G"
3188,35.520732663744,"G"
3189,38.8609556065065,"NG"
3190,41.1877519949016,"G"
3191,40.6884123391498,"NG"
3192,33.9150191447003,"G"
3193,38.2887461533387,"NG"
3194,39.9501497503863,"NG"
3195,38.7980590542382,"G"
3196,37.9828453652442,"NG"
3197,39.3588086044488,"NG"
3198,43.6822602039014,"G"
3199,34.5679991190036,"G"
3200,40.430747606969,"NG"
3201,38.238444334895,"G"
3202,37.8959810123734,"NG"
3203,35.9639530517915,"NG"
3204,41.9729799896838,"G"
3205,41.2689830227908,"NG"
3206,37.3710685150728,"G"
3207,41.6208752645166,"NG"
3208,38.839926765811,"G"
3209,43.4751105860582,"NG"
3210,38.2968487482879,"G"
3211,40.4255696918749,"G"
3212,43.8143186558587,"G"
3213,39.7404095960571,"G"
3214,43.6730268102979,"G"
3215,39.8416729966311,"G"
3216,39.3632668794743,"G"
3217,40.3332496394288,"G"
3218,37.8284750746918,"NG"
3219,40.4221924137508,"G"
3220,41.6577448128243,"NG"
3221,40.9205154686922,"NG"
3222,39.5860351210758,"NG"
3223,39.2567314777553,"G"
3224,41.2335606667644,"NG"
3225,42.1264488350326,"G"
3226,41.1463827366306,"G"
3227,41.45657577854,"G"
3228,45.2124971173479,"G"
3229,39.7436760701538,"G"
3230,40.3466951652593,"G"
3231,37.4040141327423,"NG"
3232,43.6832642115446,"G"
3233,42.027211530978,"NG"
3234,42.7970785675991,"NG"
3235,39.5172952229243,"G"
3236,42.7031334712624,"G"
3237,36.4245159158036,"G"
3238,39.5884146389994,"NG"
3239,40.8838153310658,"NG"
3240,42.2347904032881,"NG"
3241,43.2331440334352,"G"
3242,38.9543577893986,"G"
3243,41.4237366859194,"G"
3244,39.7544899751755,"G"
3245,35.9910293582661,"NG"
3246,39.516085416805,"G"
3247,38.9071499678028,"G"
3248,43.6535813527568,"G"
3249,41.1371888811614,"NG"
3250,41.4354493996266,"G"
3251,40.4538937467284,"G"
3252,39.2357503342201,"G"
3253,43.0337126885152,"G"
3254,42.6678803140429,"G"
3255,42.6143520534922,"NG"
3256,42.2423124224726,"G"
3257,43.2549150007952,"G"
3258,39.3532219975801,"G"
3259,37.2106829638501,"G"
3260,40.1313877040678,"NG"
3261,36.9559926895519,"NG"
3262,36.7074308750549,"NG"
3263,39.8958236441637,"NG"
3264,41.7720472492967,"G"
3265,36.2897510107073,"G"
3266,37.0598261810575,"G"
3267,41.9094945590148,"NG"
3268,37.1096097868099,"NG"
3269,41.8435428229114,"G"
3270,41.1825533345703,"G"
3271,41.1402835922136,"NG"
3272,42.2184270335944,"G"
3273,39.3812468171329,"NG"
3274,47.5094743128439,"NG"
3275,39.8657016872698,"NG"
3276,40.800222780915,"NG"
3277,42.02995139877,"G"
3278,40.4503891148242,"G"
3279,43.148084981505,"G"
3280,44.4305458566288,"G"
3281,42.2784527501646,"G"
3282,38.3189647241632,"G"
3283,37.3285592745988,"NG"
3284,39.6422274124366,"NG"
3285,41.1484672188121,"G"
3286,42.4215956415472,"G"
3287,41.653706650088,"NG"
3288,39.2136842792007,"NG"
3289,37.664943329975,"G"
3290,40.1059973366581,"G"
3291,42.7521090346602,"NG"
3292,33.2891625079334,"G"
3293,39.7602261002838,"NG"
3294,43.3648200349254,"G"
3295,42.6050210057891,"G"
3296,44.7007186767681,"G"
3297,37.5580442436216,"G"
3298,42.4808571578571,"NG"
3299,41.7319313046803,"NG"
3300,45.0975651439725,"G"
3301,39.4729756710861,"NG"
3302,37.9691913536856,"NG"
3303,38.4899613184249,"G"
3304,40.4859899751915,"NG"
3305,43.0395567325195,"G"
3306,41.8766691817877,"G"
3307,41.6786631682598,"NG"
3308,38.9929297544018,"G"
3309,39.5565848285642,"NG"
3310,35.8384613418528,"NG"
3311,38.9094582458293,"NG"
3312,43.0998454776548,"NG"
3313,42.4760573942254,"NG"
3314,34.6724557224114,"G"
3315,44.7480431782448,"G"
3316,37.5565517722855,"G"
3317,40.9831220157244,"NG"
3318,36.7378429737138,"NG"
3319,42.3472384863928,"NG"
3320,40.0474392146946,"NG"
3321,39.833329624958,"NG"
3322,41.5819912406263,"G"
3323,40.0309393261878,"NG"
3324,41.7732488223613,"G"
3325,40.2156746189872,"NG"
3326,38.9242002123635,"G"
3327,37.842477224352,"NG"
3328,40.9882407312756,"G"
3329,40.6839388055973,"NG"
3330,37.2098698141806,"NG"
3331,46.7024991998026,"G"
3332,39.7245911843559,"G"
3333,43.0673392147798,"NG"
3334,41.0273141569573,"G"
3335,41.1740510064692,"NG"
3336,38.987890400316,"G"
3337,41.8678427340812,"NG"
3338,38.8421768755568,"NG"
3339,39.4163683964151,"G"
3340,40.0090797029238,"G"
3341,42.3831893902772,"NG"
3342,38.7773420993872,"NG"
3343,41.9206762933768,"NG"
3344,40.0554905201974,"G"
3345,35.2994197908047,"G"
3346,34.3633248503687,"NG"
3347,36.719399922293,"G"
3348,40.7189708629455,"G"
3349,36.956520485181,"G"
3350,39.9939230706547,"NG"
3351,35.6247693613249,"NG"
3352,38.3697242837251,"G"
3353,40.1999639173375,"NG"
3354,41.817409914152,"NG"
3355,37.3216623675022,"G"
3356,39.9112846127212,"G"
3357,37.5382994631255,"G"
3358,37.4424393989166,"G"
3359,42.7857534530417,"NG"
3360,39.5927573521359,"G"
3361,38.0838394930992,"NG"
3362,38.2025433016009,"NG"
3363,41.1516724409722,"NG"
3364,45.3866360997098,"NG"
3365,44.1326250902354,"G"
3366,41.88834389607,"NG"
3367,40.9305612207681,"G"
3368,38.9135924303808,"G"
3369,38.0168834004975,"G"
3370,42.0247490016948,"G"
3371,43.3674559519862,"G"
3372,41.8082984879487,"G"
3373,41.6751848255266,"G"
3374,37.98299880782,"G"
3375,40.7011284000458,"G"
3376,42.709742138166,"NG"
3377,41.2712796161678,"G"
3378,40.9968194695881,"NG"
3379,39.6377182355985,"G"
3380,41.4290661268441,"G"
3381,37.776619126382,"G"
3382,40.7073433012603,"G"
3383,37.4240296832749,"G"
3384,38.3024275145762,"NG"
3385,43.6166452170148,"G"
3386,39.2002993509787,"G"
3387,41.6128155947757,"G"
3388,39.7843680266755,"G"
3389,38.9604274416817,"NG"
3390,43.3641986906821,"NG"
3391,39.5597887851434,"G"
3392,43.8664955018092,"NG"
3393,37.7671548694628,"NG"
3394,42.5216898569373,"NG"
3395,37.9989560307178,"NG"
3396,40.5263652436567,"G"
3397,39.2303973944496,"G"
3398,41.2047910059969,"G"
3399,40.8843364284725,"G"
3400,38.7423311426414,"NG"
3401,41.13211570249,"NG"
3402,40.7031408147209,"G"
3403,42.6143446587396,"NG"
3404,41.1415605283606,"NG"
3405,38.4731368926508,"NG"
3406,40.6334314260491,"NG"
3407,39.8816247117127,"G"
3408,42.1823218611968,"G"
3409,38.292836607868,"NG"
3410,43.5988240832001,"NG"
3411,40.836176341321,"NG"
3412,38.6097093294012,"NG"
3413,39.900313727972,"NG"
3414,40.3675812041324,"NG"
3415,41.5057963531574,"NG"
3416,36.9180334931905,"NG"
3417,40.6843023822266,"NG"
3418,39.720376798762,"NG"
3419,40.2777554405038,"NG"
3420,39.0444897301247,"G"
3421,39.2176504681265,"NG"
3422,42.9146502558514,"G"
3423,43.5575450371667,"NG"
3424,33.9012276737077,"NG"
3425,41.97906451624,"G"
3426,40.8386922371322,"NG"
3427,37.6406741359007,"NG"
3428,42.6407051608116,"NG"
3429,38.1095488281484,"G"
3430,39.3186227544378,"NG"
3431,39.506139595983,"G"
3432,41.550957014559,"G"
3433,37.1401692817105,"G"
3434,43.8112382384983,"G"
3435,40.4277394757019,"G"
3436,36.9898358697814,"G"
3437,42.1516126741788,"G"
3438,40.9576660306567,"G"
3439,42.8632353106003,"G"
3440,39.2699038529301,"NG"
3441,38.8904935322061,"NG"
3442,41.1060262428001,"NG"
3443,37.9827325561178,"G"
3444,43.0343230750038,"G"
3445,39.7957872465961,"NG"
3446,39.7408930153921,"NG"
3447,40.5927177657072,"G"
3448,40.3530725612235,"NG"
3449,39.7137409873149,"NG"
3450,45.1431273820826,"G"
3451,39.4605773604979,"G"
3452,41.3853502946285,"G"
3453,41.8833487603025,"NG"
3454,42.2509171458633,"G"
3455,36.9824199859822,"NG"
3456,40.3865837713467,"NG"
3457,37.6568918234096,"NG"
3458,40.2229949451439,"NG"
3459,43.4316662442786,"G"
3460,36.1406507202494,"G"
3461,38.5293947602032,"NG"
3462,39.9559207060356,"NG"
3463,39.0223572464947,"NG"
3464,42.1040157862037,"G"
3465,41.7627735077165,"NG"
3466,41.6956526096636,"NG"
3467,38.8178197409394,"G"
3468,39.8758224296925,"G"
3469,41.0605244050902,"G"
3470,42.6231462982713,"NG"
3471,40.9324323646828,"NG"
3472,42.8331396366564,"NG"
3473,40.0707146662766,"NG"
3474,37.5241567761436,"NG"
3475,44.2828236423181,"G"
3476,39.1675636599643,"G"
3477,37.5570132344433,"G"
3478,39.3487083541839,"G"
3479,41.206181869174,"G"
3480,45.0061338977013,"G"
3481,39.306451291983,"NG"
3482,39.581172586161,"G"
3483,39.3904993161501,"G"
3484,40.069182142003,"G"
3485,38.2657839711995,"NG"
3486,37.5822345507074,"G"
3487,39.544481355174,"NG"
3488,33.0544589086431,"NG"
3489,39.2824840650831,"NG"
3490,39.6759052108471,"G"
3491,44.0643088620249,"G"
3492,38.341923845185,"G"
3493,41.5218196556406,"NG"
3494,40.1412095425552,"G"
3495,35.0733286092043,"NG"
3496,35.6018428947651,"NG"
3497,40.1870877983354,"NG"
3498,42.2152620384995,"NG"
3499,35.5907544746277,"NG"
3500,40.308073201685,"G"
3501,38.8065838427668,"NG"
3502,36.7587395708951,"NG"
3503,39.2612832771913,"NG"
3504,39.9940495299248,"NG"
3505,44.0833578288407,"NG"
3506,45.1978016514961,"G"
3507,39.7445611071544,"NG"
3508,42.4055215811845,"NG"
3509,40.6361584091968,"NG"
3510,43.1284736609156,"G"
3511,38.981603043176,"NG"
3512,42.5080140042557,"G"
3513,41.1498691977029,"NG"
3514,40.5221013386965,"NG"
3515,41.3485028618048,"NG"
3516,40.1450700154572,"G"
3517,40.323748823336,"NG"
3518,39.9816535243249,"NG"
3519,37.3162891805738,"NG"
3520,40.4104637614533,"NG"
3521,40.0304203350732,"NG"
3522,39.1106445468161,"G"
3523,36.5904949943362,"G"
3524,39.4290167874313,"NG"
3525,41.840105814647,"NG"
3526,41.0784419794676,"NG"
3527,38.4991894189773,"NG"
3528,39.6539703219055,"NG"
3529,37.9888077669728,"NG"
3530,40.1475475567491,"G"
3531,40.7670693842562,"NG"
3532,42.3335484747794,"G"
3533,33.0203005328136,"NG"
3534,42.8797443901148,"G"
3535,42.4959066727017,"NG"
3536,37.5554431427191,"G"
3537,39.5970149293266,"NG"
3538,41.0497818294915,"NG"
3539,44.1759458730269,"NG"
3540,39.6452238969112,"NG"
3541,39.8535229613722,"NG"
3542,39.5041390722237,"NG"
3543,43.396369354759,"G"
3544,40.5115299270306,"G"
3545,37.2182317326895,"NG"
3546,41.8909063417838,"NG"
3547,41.2636673203702,"G"
3548,39.786497660654,"NG"
3549,41.3412058123122,"NG"
3550,36.3847879777364,"NG"
3551,39.2308101459078,"NG"
3552,42.2143829519034,"G"
3553,40.2146589488245,"G"
3554,42.3365435858218,"G"
3555,43.4195326797456,"G"
3556,39.9941856490259,"G"
3557,41.2743693621362,"NG"
3558,44.2406658617168,"G"
3559,37.4214041768919,"NG"
3560,42.4016623746447,"G"
3561,43.7170095830367,"NG"
3562,41.2425341929418,"G"
